DATE,SUBDIVISION,YEAR,MONTH,MONTH_NAME,RAINFALL_MM,IS_OUTLIER_YEAR
1966-08-01,SOUTH INTERIOR KARNATAKA,1966,8,AUG,91.0,False
1966-09-01,SOUTH INTERIOR KARNATAKA,1966,9,SEP,188.5,False
1966-10-01,SOUTH INTERIOR KARNATAKA,1966,10,OCT,132.8,False
1966-11-01,SOUTH INTERIOR KARNATAKA,1966,11,NOV,123.2,False
1966-12-01,SOUTH INTERIOR KARNATAKA,1966,12,DEC,13.8,False
1967-01-01,SOUTH INTERIOR KARNATAKA,1967,1,JAN,5.7,False
1967-02-01,SOUTH INTERIOR KARNATAKA,1967,2,FEB,0.0,False
1967-03-01,SOUTH INTERIOR KARNATAKA,1967,3,MAR,4.7,False
1967-04-01,SOUTH INTERIOR KARNATAKA,1967,4,APR,25.7,False
1967-05-01,SOUTH INTERIOR KARNATAKA,1967,5,MAY,77.8,False
1967-06-01,SOUTH INTERIOR KARNATAKA,1967,6,JUN,136.3,False
1967-07-01,SOUTH INTERIOR KARNATAKA,1967,7,JUL,350.4,False
1967-08-01,SOUTH INTERIOR KARNATAKA,1967,8,AUG,157.3,False
1967-09-01,SOUTH INTERIOR KARNATAKA,1967,9,SEP,57.8,False
1967-10-01,SOUTH INTERIOR KARNATAKA,1967,10,OCT,96.2,False
1967-11-01,SOUTH INTERIOR KARNATAKA,1967,11,NOV,12.3,False
1967-12-01,SOUTH INTERIOR KARNATAKA,1967,12,DEC,16.0,False
1968-01-01,SOUTH INTERIOR KARNATAKA,1968,1,JAN,0.0,False
1968-02-01,SOUTH INTERIOR KARNATAKA,1968,2,FEB,8.0,False
1968-03-01,SOUTH INTERIOR KARNATAKA,1968,3,MAR,8.5,False
1968-04-01,SOUTH INTERIOR KARNATAKA,1968,4,APR,47.5,False
1968-05-01,SOUTH INTERIOR KARNATAKA,1968,5,MAY,71.8,False
1968-06-01,SOUTH INTERIOR KARNATAKA,1968,6,JUN,120.6,False
1968-07-01,SOUTH INTERIOR KARNATAKA,1968,7,JUL,284.1,False
1968-08-01,SOUTH INTERIOR KARNATAKA,1968,8,AUG,124.7,False
1968-09-01,SOUTH INTERIOR KARNATAKA,1968,9,SEP,209.7,False
1968-10-01,SOUTH INTERIOR KARNATAKA,1968,10,OCT,99.3,False
1968-11-01,SOUTH INTERIOR KARNATAKA,1968,11,NOV,23.4,False
1968-12-01,SOUTH INTERIOR KARNATAKA,1968,12,DEC,3.4,False
1969-01-01,SOUTH INTERIOR KARNATAKA,1969,1,JAN,0.0,False
1969-02-01,SOUTH INTERIOR KARNATAKA,1969,2,FEB,0.0,False
1969-03-01,SOUTH INTERIOR KARNATAKA,1969,3,MAR,2.3,False
1969-04-01,SOUTH INTERIOR KARNATAKA,1969,4,APR,37.8,False
1969-05-01,SOUTH INTERIOR KARNATAKA,1969,5,MAY,101.9,False
1969-06-01,SOUTH INTERIOR KARNATAKA,1969,6,JUN,100.8,False
1969-07-01,SOUTH INTERIOR KARNATAKA,1969,7,JUL,289.5,False
1969-08-01,SOUTH INTERIOR KARNATAKA,1969,8,AUG,216.3,False
1969-09-01,SOUTH INTERIOR KARNATAKA,1969,9,SEP,104.0,False
1969-10-01,SOUTH INTERIOR KARNATAKA,1969,10,OCT,174.8,False
1969-11-01,SOUTH INTERIOR KARNATAKA,1969,11,NOV,51.4,False
1969-12-01,SOUTH INTERIOR KARNATAKA,1969,12,DEC,27.7,False
1970-01-01,SOUTH INTERIOR KARNATAKA,1970,1,JAN,1.4,False
1970-02-01,SOUTH INTERIOR KARNATAKA,1970,2,FEB,5.4,False
1970-03-01,SOUTH INTERIOR KARNATAKA,1970,3,MAR,4.3,False
1970-04-01,SOUTH INTERIOR KARNATAKA,1970,4,APR,49.5,False
1970-05-01,SOUTH INTERIOR KARNATAKA,1970,5,MAY,129.6,False
1970-06-01,SOUTH INTERIOR KARNATAKA,1970,6,JUN,99.5,False
1970-07-01,SOUTH INTERIOR KARNATAKA,1970,7,JUL,210.1,False
1970-08-01,SOUTH INTERIOR KARNATAKA,1970,8,AUG,206.4,False
1970-09-01,SOUTH INTERIOR KARNATAKA,1970,9,SEP,129.0,False
1970-10-01,SOUTH INTERIOR KARNATAKA,1970,10,OCT,217.6,False
1970-11-01,SOUTH INTERIOR KARNATAKA,1970,11,NOV,20.9,False
1970-12-01,SOUTH INTERIOR KARNATAKA,1970,12,DEC,0.2,False
1971-01-01,SOUTH INTERIOR KARNATAKA,1971,1,JAN,2.0,False
1971-02-01,SOUTH INTERIOR KARNATAKA,1971,2,FEB,5.3,False
1971-03-01,SOUTH INTERIOR KARNATAKA,1971,3,MAR,2.7,False
1971-04-01,SOUTH INTERIOR KARNATAKA,1971,4,APR,37.9,False
1971-05-01,SOUTH INTERIOR KARNATAKA,1971,5,MAY,100.5,False
1971-06-01,SOUTH INTERIOR KARNATAKA,1971,6,JUN,204.5,False
1971-07-01,SOUTH INTERIOR KARNATAKA,1971,7,JUL,174.9,False
1971-08-01,SOUTH INTERIOR KARNATAKA,1971,8,AUG,180.7,False
1971-09-01,SOUTH INTERIOR KARNATAKA,1971,9,SEP,161.7,False
1971-10-01,SOUTH INTERIOR KARNATAKA,1971,10,OCT,122.3,False
1971-11-01,SOUTH INTERIOR KARNATAKA,1971,11,NOV,17.4,False
1971-12-01,SOUTH INTERIOR KARNATAKA,1971,12,DEC,10.3,False
1972-01-01,SOUTH INTERIOR KARNATAKA,1972,1,JAN,0.0,False
1972-02-01,SOUTH INTERIOR KARNATAKA,1972,2,FEB,1.1,False
1972-03-01,SOUTH INTERIOR KARNATAKA,1972,3,MAR,0.1,False
1972-04-01,SOUTH INTERIOR KARNATAKA,1972,4,APR,26.9,False
1972-05-01,SOUTH INTERIOR KARNATAKA,1972,5,MAY,190.5,False
1972-06-01,SOUTH INTERIOR KARNATAKA,1972,6,JUN,153.6,False
1972-07-01,SOUTH INTERIOR KARNATAKA,1972,7,JUL,214.6,False
1972-08-01,SOUTH INTERIOR KARNATAKA,1972,8,AUG,97.6,False
1972-09-01,SOUTH INTERIOR KARNATAKA,1972,9,SEP,176.2,False
1972-10-01,SOUTH INTERIOR KARNATAKA,1972,10,OCT,135.7,False
1972-11-01,SOUTH INTERIOR KARNATAKA,1972,11,NOV,26.3,False
1972-12-01,SOUTH INTERIOR KARNATAKA,1972,12,DEC,41.5,False
1973-01-01,SOUTH INTERIOR KARNATAKA,1973,1,JAN,0.0,False
1973-02-01,SOUTH INTERIOR KARNATAKA,1973,2,FEB,0.0,False
1973-03-01,SOUTH INTERIOR KARNATAKA,1973,3,MAR,0.2,False
1973-04-01,SOUTH INTERIOR KARNATAKA,1973,4,APR,21.8,False
1973-05-01,SOUTH INTERIOR KARNATAKA,1973,5,MAY,102.4,False
1973-06-01,SOUTH INTERIOR KARNATAKA,1973,6,JUN,214.9,False
1973-07-01,SOUTH INTERIOR KARNATAKA,1973,7,JUL,232.7,False
1973-08-01,SOUTH INTERIOR KARNATAKA,1973,8,AUG,220.8,False
1973-09-01,SOUTH INTERIOR KARNATAKA,1973,9,SEP,118.0,False
1973-10-01,SOUTH INTERIOR KARNATAKA,1973,10,OCT,140.5,False
1973-11-01,SOUTH INTERIOR KARNATAKA,1973,11,NOV,26.5,False
1973-12-01,SOUTH INTERIOR KARNATAKA,1973,12,DEC,8.7,False
1974-01-01,SOUTH INTERIOR KARNATAKA,1974,1,JAN,0.1,False
1974-02-01,SOUTH INTERIOR KARNATAKA,1974,2,FEB,0.0,False
1974-03-01,SOUTH INTERIOR KARNATAKA,1974,3,MAR,4.3,False
1974-04-01,SOUTH INTERIOR KARNATAKA,1974,4,APR,34.5,False
1974-05-01,SOUTH INTERIOR KARNATAKA,1974,5,MAY,113.2,False
1974-06-01,SOUTH INTERIOR KARNATAKA,1974,6,JUN,71.0,False
1974-07-01,SOUTH INTERIOR KARNATAKA,1974,7,JUL,281.8,False
1974-08-01,SOUTH INTERIOR KARNATAKA,1974,8,AUG,166.7,False
1974-09-01,SOUTH INTERIOR KARNATAKA,1974,9,SEP,235.0,False
1974-10-01,SOUTH INTERIOR KARNATAKA,1974,10,OCT,138.2,False
1974-11-01,SOUTH INTERIOR KARNATAKA,1974,11,NOV,6.6,False
1974-12-01,SOUTH INTERIOR KARNATAKA,1974,12,DEC,0.0,False
1975-01-01,SOUTH INTERIOR KARNATAKA,1975,1,JAN,4.1,False
1975-02-01,SOUTH INTERIOR KARNATAKA,1975,2,FEB,3.2,False
1975-03-01,SOUTH INTERIOR KARNATAKA,1975,3,MAR,15.5,False
1975-04-01,SOUTH INTERIOR KARNATAKA,1975,4,APR,21.0,False
1975-05-01,SOUTH INTERIOR KARNATAKA,1975,5,MAY,93.0,False
1975-06-01,SOUTH INTERIOR KARNATAKA,1975,6,JUN,224.8,False
1975-07-01,SOUTH INTERIOR KARNATAKA,1975,7,JUL,260.6,False
1975-08-01,SOUTH INTERIOR KARNATAKA,1975,8,AUG,252.8,False
1975-09-01,SOUTH INTERIOR KARNATAKA,1975,9,SEP,224.0,False
1975-10-01,SOUTH INTERIOR KARNATAKA,1975,10,OCT,157.7,False
1975-11-01,SOUTH INTERIOR KARNATAKA,1975,11,NOV,76.3,False
1975-12-01,SOUTH INTERIOR KARNATAKA,1975,12,DEC,1.3,False
1976-01-01,SOUTH INTERIOR KARNATAKA,1976,1,JAN,0.0,False
1976-02-01,SOUTH INTERIOR KARNATAKA,1976,2,FEB,0.1,False
1976-03-01,SOUTH INTERIOR KARNATAKA,1976,3,MAR,2.6,False
1976-04-01,SOUTH INTERIOR KARNATAKA,1976,4,APR,66.9,False
1976-05-01,SOUTH INTERIOR KARNATAKA,1976,5,MAY,25.9,False
1976-06-01,SOUTH INTERIOR KARNATAKA,1976,6,JUN,64.0,False
1976-07-01,SOUTH INTERIOR KARNATAKA,1976,7,JUL,203.7,False
1976-08-01,SOUTH INTERIOR KARNATAKA,1976,8,AUG,148.3,False
1976-09-01,SOUTH INTERIOR KARNATAKA,1976,9,SEP,87.2,False
1976-10-01,SOUTH INTERIOR KARNATAKA,1976,10,OCT,54.4,False
1976-11-01,SOUTH INTERIOR KARNATAKA,1976,11,NOV,106.5,False
1976-12-01,SOUTH INTERIOR KARNATAKA,1976,12,DEC,1.7,False
1977-01-01,SOUTH INTERIOR KARNATAKA,1977,1,JAN,0.0,False
1977-02-01,SOUTH INTERIOR KARNATAKA,1977,2,FEB,1.3,False
1977-03-01,SOUTH INTERIOR KARNATAKA,1977,3,MAR,13.8,False
1977-04-01,SOUTH INTERIOR KARNATAKA,1977,4,APR,51.2,False
1977-05-01,SOUTH INTERIOR KARNATAKA,1977,5,MAY,136.8,False
1977-06-01,SOUTH INTERIOR KARNATAKA,1977,6,JUN,168.5,False
1977-07-01,SOUTH INTERIOR KARNATAKA,1977,7,JUL,227.7,False
1977-08-01,SOUTH INTERIOR KARNATAKA,1977,8,AUG,134.5,False
1977-09-01,SOUTH INTERIOR KARNATAKA,1977,9,SEP,166.5,False
1977-10-01,SOUTH INTERIOR KARNATAKA,1977,10,OCT,224.6,False
1977-11-01,SOUTH INTERIOR KARNATAKA,1977,11,NOV,82.8,False
1977-12-01,SOUTH INTERIOR KARNATAKA,1977,12,DEC,0.1,False
1978-01-01,SOUTH INTERIOR KARNATAKA,1978,1,JAN,0.5,False
1978-02-01,SOUTH INTERIOR KARNATAKA,1978,2,FEB,7.0,False
1978-03-01,SOUTH INTERIOR KARNATAKA,1978,3,MAR,2.6,False
1978-04-01,SOUTH INTERIOR KARNATAKA,1978,4,APR,40.1,False
1978-05-01,SOUTH INTERIOR KARNATAKA,1978,5,MAY,104.5,False
1978-06-01,SOUTH INTERIOR KARNATAKA,1978,6,JUN,188.1,False
1978-07-01,SOUTH INTERIOR KARNATAKA,1978,7,JUL,281.8,False
1978-08-01,SOUTH INTERIOR KARNATAKA,1978,8,AUG,231.2,False
1978-09-01,SOUTH INTERIOR KARNATAKA,1978,9,SEP,156.8,False
1978-10-01,SOUTH INTERIOR KARNATAKA,1978,10,OCT,107.1,False
1978-11-01,SOUTH INTERIOR KARNATAKA,1978,11,NOV,81.0,False
1978-12-01,SOUTH INTERIOR KARNATAKA,1978,12,DEC,30.8,False
1979-01-01,SOUTH INTERIOR KARNATAKA,1979,1,JAN,0.3,False
1979-02-01,SOUTH INTERIOR KARNATAKA,1979,2,FEB,29.2,False
1979-03-01,SOUTH INTERIOR KARNATAKA,1979,3,MAR,4.1,False
1979-04-01,SOUTH INTERIOR KARNATAKA,1979,4,APR,31.3,False
1979-05-01,SOUTH INTERIOR KARNATAKA,1979,5,MAY,49.0,False
1979-06-01,SOUTH INTERIOR KARNATAKA,1979,6,JUN,192.8,False
1979-07-01,SOUTH INTERIOR KARNATAKA,1979,7,JUL,189.3,False
1979-08-01,SOUTH INTERIOR KARNATAKA,1979,8,AUG,207.9,False
1979-09-01,SOUTH INTERIOR KARNATAKA,1979,9,SEP,219.6,False
1979-10-01,SOUTH INTERIOR KARNATAKA,1979,10,OCT,81.9,False
1979-11-01,SOUTH INTERIOR KARNATAKA,1979,11,NOV,113.9,False
1979-12-01,SOUTH INTERIOR KARNATAKA,1979,12,DEC,1.4,False
1980-01-01,SOUTH INTERIOR KARNATAKA,1980,1,JAN,0.0,False
1980-02-01,SOUTH INTERIOR KARNATAKA,1980,2,FEB,0.0,False
1980-03-01,SOUTH INTERIOR KARNATAKA,1980,3,MAR,7.2,False
1980-04-01,SOUTH INTERIOR KARNATAKA,1980,4,APR,79.1,False
1980-05-01,SOUTH INTERIOR KARNATAKA,1980,5,MAY,99.0,False
1980-06-01,SOUTH INTERIOR KARNATAKA,1980,6,JUN,228.0,False
1980-07-01,SOUTH INTERIOR KARNATAKA,1980,7,JUL,287.7,False
1980-08-01,SOUTH INTERIOR KARNATAKA,1980,8,AUG,179.6,False
1980-09-01,SOUTH INTERIOR KARNATAKA,1980,9,SEP,161.8,False
1980-10-01,SOUTH INTERIOR KARNATAKA,1980,10,OCT,99.6,False
1980-11-01,SOUTH INTERIOR KARNATAKA,1980,11,NOV,81.1,False
1980-12-01,SOUTH INTERIOR KARNATAKA,1980,12,DEC,1.9,False
1981-01-01,SOUTH INTERIOR KARNATAKA,1981,1,JAN,1.8,False
1981-02-01,SOUTH INTERIOR KARNATAKA,1981,2,FEB,0.1,False
1981-03-01,SOUTH INTERIOR KARNATAKA,1981,3,MAR,19.6,False
1981-04-01,SOUTH INTERIOR KARNATAKA,1981,4,APR,25.5,False
1981-05-01,SOUTH INTERIOR KARNATAKA,1981,5,MAY,94.9,False
1981-06-01,SOUTH INTERIOR KARNATAKA,1981,6,JUN,136.3,False
1981-07-01,SOUTH INTERIOR KARNATAKA,1981,7,JUL,189.4,False
1981-08-01,SOUTH INTERIOR KARNATAKA,1981,8,AUG,299.8,False
1981-09-01,SOUTH INTERIOR KARNATAKA,1981,9,SEP,254.6,False
1981-10-01,SOUTH INTERIOR KARNATAKA,1981,10,OCT,123.2,False
1981-11-01,SOUTH INTERIOR KARNATAKA,1981,11,NOV,32.8,False
1981-12-01,SOUTH INTERIOR KARNATAKA,1981,12,DEC,6.5,False
1982-01-01,SOUTH INTERIOR KARNATAKA,1982,1,JAN,0.1,False
1982-02-01,SOUTH INTERIOR KARNATAKA,1982,2,FEB,0.0,False
1982-03-01,SOUTH INTERIOR KARNATAKA,1982,3,MAR,2.0,False
1982-04-01,SOUTH INTERIOR KARNATAKA,1982,4,APR,18.3,False
1982-05-01,SOUTH INTERIOR KARNATAKA,1982,5,MAY,99.2,False
1982-06-01,SOUTH INTERIOR KARNATAKA,1982,6,JUN,151.1,False
1982-07-01,SOUTH INTERIOR KARNATAKA,1982,7,JUL,217.0,False
1982-08-01,SOUTH INTERIOR KARNATAKA,1982,8,AUG,240.8,False
1982-09-01,SOUTH INTERIOR KARNATAKA,1982,9,SEP,126.9,False
1982-10-01,SOUTH INTERIOR KARNATAKA,1982,10,OCT,97.1,False
1982-11-01,SOUTH INTERIOR KARNATAKA,1982,11,NOV,50.8,False
1982-12-01,SOUTH INTERIOR KARNATAKA,1982,12,DEC,0.2,False
1983-01-01,SOUTH INTERIOR KARNATAKA,1983,1,JAN,0.0,False
1983-02-01,SOUTH INTERIOR KARNATAKA,1983,2,FEB,0.0,False
1983-03-01,SOUTH INTERIOR KARNATAKA,1983,3,MAR,0.9,False
1983-04-01,SOUTH INTERIOR KARNATAKA,1983,4,APR,5.1,False
1983-05-01,SOUTH INTERIOR KARNATAKA,1983,5,MAY,77.0,False
1983-06-01,SOUTH INTERIOR KARNATAKA,1983,6,JUN,215.3,False
1983-07-01,SOUTH INTERIOR KARNATAKA,1983,7,JUL,206.6,False
1983-08-01,SOUTH INTERIOR KARNATAKA,1983,8,AUG,262.5,False
1983-09-01,SOUTH INTERIOR KARNATAKA,1983,9,SEP,185.9,False
1983-10-01,SOUTH INTERIOR KARNATAKA,1983,10,OCT,97.8,False
1983-11-01,SOUTH INTERIOR KARNATAKA,1983,11,NOV,21.1,False
1983-12-01,SOUTH INTERIOR KARNATAKA,1983,12,DEC,38.9,False
1984-01-01,SOUTH INTERIOR KARNATAKA,1984,1,JAN,2.1,False
1984-02-01,SOUTH INTERIOR KARNATAKA,1984,2,FEB,7.9,False
1984-03-01,SOUTH INTERIOR KARNATAKA,1984,3,MAR,75.4,False
1984-04-01,SOUTH INTERIOR KARNATAKA,1984,4,APR,39.0,False
1984-05-01,SOUTH INTERIOR KARNATAKA,1984,5,MAY,44.7,False
1984-06-01,SOUTH INTERIOR KARNATAKA,1984,6,JUN,196.2,False
1984-07-01,SOUTH INTERIOR KARNATAKA,1984,7,JUL,256.8,False
1984-08-01,SOUTH INTERIOR KARNATAKA,1984,8,AUG,122.3,False
1984-09-01,SOUTH INTERIOR KARNATAKA,1984,9,SEP,167.1,False
1984-10-01,SOUTH INTERIOR KARNATAKA,1984,10,OCT,142.3,False
1984-11-01,SOUTH INTERIOR KARNATAKA,1984,11,NOV,5.7,False
1984-12-01,SOUTH INTERIOR KARNATAKA,1984,12,DEC,4.4,False
1985-01-01,SOUTH INTERIOR KARNATAKA,1985,1,JAN,4.1,False
1985-02-01,SOUTH INTERIOR KARNATAKA,1985,2,FEB,0.1,False
1985-03-01,SOUTH INTERIOR KARNATAKA,1985,3,MAR,13.8,False
1985-04-01,SOUTH INTERIOR KARNATAKA,1985,4,APR,42.1,False
1985-05-01,SOUTH INTERIOR KARNATAKA,1985,5,MAY,52.8,False
1985-06-01,SOUTH INTERIOR KARNATAKA,1985,6,JUN,193.3,False
1985-07-01,SOUTH INTERIOR KARNATAKA,1985,7,JUL,138.7,False
1985-08-01,SOUTH INTERIOR KARNATAKA,1985,8,AUG,172.3,False
1985-09-01,SOUTH INTERIOR KARNATAKA,1985,9,SEP,139.7,False
1985-10-01,SOUTH INTERIOR KARNATAKA,1985,10,OCT,67.4,False
1985-11-01,SOUTH INTERIOR KARNATAKA,1985,11,NOV,29.3,False
1985-12-01,SOUTH INTERIOR KARNATAKA,1985,12,DEC,5.8,False
1986-01-01,SOUTH INTERIOR KARNATAKA,1986,1,JAN,13.9,False
1986-02-01,SOUTH INTERIOR KARNATAKA,1986,2,FEB,9.2,False
1986-03-01,SOUTH INTERIOR KARNATAKA,1986,3,MAR,3.9,False
1986-04-01,SOUTH INTERIOR KARNATAKA,1986,4,APR,26.2,False
1986-05-01,SOUTH INTERIOR KARNATAKA,1986,5,MAY,51.7,False
1986-06-01,SOUTH INTERIOR KARNATAKA,1986,6,JUN,210.0,False
1986-07-01,SOUTH INTERIOR KARNATAKA,1986,7,JUL,149.9,False
1986-08-01,SOUTH INTERIOR KARNATAKA,1986,8,AUG,208.2,False
1986-09-01,SOUTH INTERIOR KARNATAKA,1986,9,SEP,175.3,False
1986-10-01,SOUTH INTERIOR KARNATAKA,1986,10,OCT,79.4,False
1986-11-01,SOUTH INTERIOR KARNATAKA,1986,11,NOV,94.1,False
1986-12-01,SOUTH INTERIOR KARNATAKA,1986,12,DEC,8.4,False
1987-01-01,SOUTH INTERIOR KARNATAKA,1987,1,JAN,0.3,False
1987-02-01,SOUTH INTERIOR KARNATAKA,1987,2,FEB,0.0,False
1987-03-01,SOUTH INTERIOR KARNATAKA,1987,3,MAR,4.5,False
1987-04-01,SOUTH INTERIOR KARNATAKA,1987,4,APR,9.2,False
1987-05-01,SOUTH INTERIOR KARNATAKA,1987,5,MAY,64.2,False
1987-06-01,SOUTH INTERIOR KARNATAKA,1987,6,JUN,135.7,False
1987-07-01,SOUTH INTERIOR KARNATAKA,1987,7,JUL,114.9,False
1987-08-01,SOUTH INTERIOR KARNATAKA,1987,8,AUG,151.7,False
1987-09-01,SOUTH INTERIOR KARNATAKA,1987,9,SEP,139.9,False
1987-10-01,SOUTH INTERIOR KARNATAKA,1987,10,OCT,205.4,False
1987-11-01,SOUTH INTERIOR KARNATAKA,1987,11,NOV,76.9,False
1987-12-01,SOUTH INTERIOR KARNATAKA,1987,12,DEC,31.9,False
1988-01-01,SOUTH INTERIOR KARNATAKA,1988,1,JAN,0.2,False
1988-02-01,SOUTH INTERIOR KARNATAKA,1988,2,FEB,2.9,False
1988-03-01,SOUTH INTERIOR KARNATAKA,1988,3,MAR,11.9,False
1988-04-01,SOUTH INTERIOR KARNATAKA,1988,4,APR,71.4,False
1988-05-01,SOUTH INTERIOR KARNATAKA,1988,5,MAY,84.9,False
1988-06-01,SOUTH INTERIOR KARNATAKA,1988,6,JUN,68.0,False
1988-07-01,SOUTH INTERIOR KARNATAKA,1988,7,JUL,276.0,False
1988-08-01,SOUTH INTERIOR KARNATAKA,1988,8,AUG,251.3,False
1988-09-01,SOUTH INTERIOR KARNATAKA,1988,9,SEP,199.2,False
1988-10-01,SOUTH INTERIOR KARNATAKA,1988,10,OCT,30.6,False
1988-11-01,SOUTH INTERIOR KARNATAKA,1988,11,NOV,5.9,False
1988-12-01,SOUTH INTERIOR KARNATAKA,1988,12,DEC,19.9,False
1989-01-01,SOUTH INTERIOR KARNATAKA,1989,1,JAN,0.0,False
1989-02-01,SOUTH INTERIOR KARNATAKA,1989,2,FEB,0.1,False
1989-03-01,SOUTH INTERIOR KARNATAKA,1989,3,MAR,12.5,False
1989-04-01,SOUTH INTERIOR KARNATAKA,1989,4,APR,24.0,False
1989-05-01,SOUTH INTERIOR KARNATAKA,1989,5,MAY,53.3,False
1989-06-01,SOUTH INTERIOR KARNATAKA,1989,6,JUN,145.0,False
1989-07-01,SOUTH INTERIOR KARNATAKA,1989,7,JUL,286.3,False
1989-08-01,SOUTH INTERIOR KARNATAKA,1989,8,AUG,135.0,False
1989-09-01,SOUTH INTERIOR KARNATAKA,1989,9,SEP,149.4,False
1989-10-01,SOUTH INTERIOR KARNATAKA,1989,10,OCT,86.9,False
1989-11-01,SOUTH INTERIOR KARNATAKA,1989,11,NOV,15.7,False
1989-12-01,SOUTH INTERIOR KARNATAKA,1989,12,DEC,5.2,False
1990-01-01,SOUTH INTERIOR KARNATAKA,1990,1,JAN,4.0,False
1990-02-01,SOUTH INTERIOR KARNATAKA,1990,2,FEB,0.1,False
1990-03-01,SOUTH INTERIOR KARNATAKA,1990,3,MAR,5.0,False
1990-04-01,SOUTH INTERIOR KARNATAKA,1990,4,APR,15.2,False
1990-05-01,SOUTH INTERIOR KARNATAKA,1990,5,MAY,115.1,False
1990-06-01,SOUTH INTERIOR KARNATAKA,1990,6,JUN,130.1,False
1990-07-01,SOUTH INTERIOR KARNATAKA,1990,7,JUL,148.5,False
1990-08-01,SOUTH INTERIOR KARNATAKA,1990,8,AUG,193.8,False
1990-09-01,SOUTH INTERIOR KARNATAKA,1990,9,SEP,59.0,False
1990-10-01,SOUTH INTERIOR KARNATAKA,1990,10,OCT,128.5,False
1990-11-01,SOUTH INTERIOR KARNATAKA,1990,11,NOV,47.0,False
1990-12-01,SOUTH INTERIOR KARNATAKA,1990,12,DEC,2.2,False
1991-01-01,SOUTH INTERIOR KARNATAKA,1991,1,JAN,1.0,False
1991-02-01,SOUTH INTERIOR KARNATAKA,1991,2,FEB,0.1,False
1991-03-01,SOUTH INTERIOR KARNATAKA,1991,3,MAR,2.6,False
1991-04-01,SOUTH INTERIOR KARNATAKA,1991,4,APR,64.2,False
1991-05-01,SOUTH INTERIOR KARNATAKA,1991,5,MAY,108.6,False
1991-06-01,SOUTH INTERIOR KARNATAKA,1991,6,JUN,248.9,False
1991-07-01,SOUTH INTERIOR KARNATAKA,1991,7,JUL,261.9,False
1991-08-01,SOUTH INTERIOR KARNATAKA,1991,8,AUG,165.5,False
1991-09-01,SOUTH INTERIOR KARNATAKA,1991,9,SEP,115.8,False
1991-10-01,SOUTH INTERIOR KARNATAKA,1991,10,OCT,192.5,False
1991-11-01,SOUTH INTERIOR KARNATAKA,1991,11,NOV,60.0,False
1991-12-01,SOUTH INTERIOR KARNATAKA,1991,12,DEC,0.1,False
1992-01-01,SOUTH INTERIOR KARNATAKA,1992,1,JAN,0.2,False
1992-02-01,SOUTH INTERIOR KARNATAKA,1992,2,FEB,0.3,False
1992-03-01,SOUTH INTERIOR KARNATAKA,1992,3,MAR,0.0,False
1992-04-01,SOUTH INTERIOR KARNATAKA,1992,4,APR,28.6,False
1992-05-01,SOUTH INTERIOR KARNATAKA,1992,5,MAY,78.9,False
1992-06-01,SOUTH INTERIOR KARNATAKA,1992,6,JUN,269.4,False
1992-07-01,SOUTH INTERIOR KARNATAKA,1992,7,JUL,202.1,False
1992-08-01,SOUTH INTERIOR KARNATAKA,1992,8,AUG,215.9,False
1992-09-01,SOUTH INTERIOR KARNATAKA,1992,9,SEP,145.5,False
1992-10-01,SOUTH INTERIOR KARNATAKA,1992,10,OCT,113.5,False
1992-11-01,SOUTH INTERIOR KARNATAKA,1992,11,NOV,146.5,False
1992-12-01,SOUTH INTERIOR KARNATAKA,1992,12,DEC,0.2,False
1993-01-01,SOUTH INTERIOR KARNATAKA,1993,1,JAN,0.0,False
1993-02-01,SOUTH INTERIOR KARNATAKA,1993,2,FEB,0.5,False
1993-03-01,SOUTH INTERIOR KARNATAKA,1993,3,MAR,6.2,False
1993-04-01,SOUTH INTERIOR KARNATAKA,1993,4,APR,22.9,False
1993-05-01,SOUTH INTERIOR KARNATAKA,1993,5,MAY,66.4,False
1993-06-01,SOUTH INTERIOR KARNATAKA,1993,6,JUN,149.0,False
1993-07-01,SOUTH INTERIOR KARNATAKA,1993,7,JUL,204.7,False
1993-08-01,SOUTH INTERIOR KARNATAKA,1993,8,AUG,189.9,False
1993-09-01,SOUTH INTERIOR KARNATAKA,1993,9,SEP,105.3,False
1993-10-01,SOUTH INTERIOR KARNATAKA,1993,10,OCT,234.5,False
1993-11-01,SOUTH INTERIOR KARNATAKA,1993,11,NOV,25.0,False
1993-12-01,SOUTH INTERIOR KARNATAKA,1993,12,DEC,33.7,False
1994-01-01,SOUTH INTERIOR KARNATAKA,1994,1,JAN,11.7,False
1994-02-01,SOUTH INTERIOR KARNATAKA,1994,2,FEB,2.4,False
1994-03-01,SOUTH INTERIOR KARNATAKA,1994,3,MAR,3.9,False
1994-04-01,SOUTH INTERIOR KARNATAKA,1994,4,APR,54.6,False
1994-05-01,SOUTH INTERIOR KARNATAKA,1994,5,MAY,70.9,False
1994-06-01,SOUTH INTERIOR KARNATAKA,1994,6,JUN,184.9,False
1994-07-01,SOUTH INTERIOR KARNATAKA,1994,7,JUL,336.4,False
1994-08-01,SOUTH INTERIOR KARNATAKA,1994,8,AUG,132.6,False
1994-09-01,SOUTH INTERIOR KARNATAKA,1994,9,SEP,96.4,False
1994-10-01,SOUTH INTERIOR KARNATAKA,1994,10,OCT,238.6,False
1994-11-01,SOUTH INTERIOR KARNATAKA,1994,11,NOV,24.8,False
